City,year,month,crime_count,is_hotspot,prev_month_crime,risk_score,risk_score_norm,risk_level,alert_flag,alert_message
Indore,2022.0,9.0,6,0,6.0,6.0,0.1163793103448276,Low,0,Low crime risk.
Indore,2022.0,10.0,7,0,6.0,6.6000000000000005,0.12931034482758624,Low,0,Low crime risk.
Indore,2022.0,11.0,8,0,7.0,7.6,0.15086206896551724,Low,0,Low crime risk.
Indore,2022.0,12.0,5,0,8.0,6.2,0.12068965517241381,Low,0,Low crime risk.
Indore,2023.0,1.0,3,0,5.0,3.8,0.06896551724137931,Low,0,Low crime risk.
Indore,2023.0,2.0,5,0,3.0,4.2,0.07758620689655174,Low,0,Low crime risk.
Indore,2023.0,3.0,6,0,5.0,5.6,0.10775862068965518,Low,0,Low crime risk.
Indore,2023.0,4.0,4,0,6.0,4.800000000000001,0.09051724137931037,Low,0,Low crime risk.
Indore,2023.0,5.0,6,0,4.0,5.199999999999999,0.09913793103448275,Low,0,Low crime risk.
Indore,2023.0,6.0,7,0,6.0,6.6000000000000005,0.12931034482758624,Low,0,Low crime risk.
Indore,2023.0,7.0,4,0,7.0,5.2,0.09913793103448278,Low,0,Low crime risk.
Indore,2023.0,8.0,5,0,4.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Indore,2023.0,9.0,9,0,5.0,7.3999999999999995,0.14655172413793102,Low,0,Low crime risk.
Indore,2023.0,10.0,3,0,9.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Indore,2023.0,11.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Indore,2023.0,12.0,1,0,3.0,1.8000000000000003,0.02586206896551725,Low,0,Low crime risk.
Indore,2024.0,1.0,3,0,1.0,2.1999999999999997,0.034482758620689655,Low,0,Low crime risk.
Indore,2024.0,2.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Indore,2024.0,3.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Indore,2024.0,4.0,7,0,3.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Indore,2024.0,5.0,6,0,7.0,6.4,0.12500000000000003,Low,0,Low crime risk.
Indore,2024.0,6.0,5,0,6.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Indore,2024.0,7.0,8,0,5.0,6.8,0.13362068965517243,Low,0,Low crime risk.
Jaipur,2020.0,1.0,9,0,0.0,5.3999999999999995,0.10344827586206896,Low,0,Low crime risk.
Jaipur,2020.0,2.0,7,0,9.0,7.800000000000001,0.15517241379310348,Low,0,Low crime risk.
Jaipur,2020.0,3.0,15,0,7.0,11.8,0.24137931034482762,Low,0,Low crime risk.
Jaipur,2020.0,4.0,14,0,15.0,14.4,0.2974137931034483,Low,0,Low crime risk.
Jaipur,2020.0,5.0,10,0,14.0,11.600000000000001,0.23706896551724144,Low,0,Low crime risk.
Jaipur,2020.0,6.0,14,0,10.0,12.4,0.25431034482758624,Low,0,Low crime risk.
Jaipur,2020.0,7.0,7,0,14.0,9.8,0.19827586206896555,Low,0,Low crime risk.
Jaipur,2020.0,8.0,8,0,7.0,7.6,0.15086206896551724,Low,0,Low crime risk.
Jaipur,2020.0,9.0,6,0,8.0,6.8,0.13362068965517243,Low,0,Low crime risk.
Jaipur,2020.0,10.0,11,0,6.0,9.0,0.18103448275862072,Low,0,Low crime risk.
Jaipur,2020.0,11.0,6,0,11.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Jaipur,2020.0,12.0,9,0,6.0,7.8,0.15517241379310345,Low,0,Low crime risk.
Jaipur,2021.0,1.0,12,0,9.0,10.799999999999999,0.21982758620689655,Low,0,Low crime risk.
Jaipur,2021.0,2.0,13,0,12.0,12.600000000000001,0.2586206896551725,Low,0,Low crime risk.
Jaipur,2021.0,3.0,14,0,13.0,13.600000000000001,0.2801724137931035,Low,0,Low crime risk.
Jaipur,2021.0,4.0,9,0,14.0,11.0,0.22413793103448276,Low,0,Low crime risk.
Jaipur,2021.0,5.0,9,0,9.0,9.0,0.18103448275862072,Low,0,Low crime risk.
Jaipur,2021.0,6.0,15,0,9.0,12.6,0.25862068965517243,Low,0,Low crime risk.
Jaipur,2021.0,7.0,6,0,15.0,9.6,0.1939655172413793,Low,0,Low crime risk.
Jaipur,2021.0,8.0,17,0,6.0,12.6,0.25862068965517243,Low,0,Low crime risk.
Jaipur,2021.0,9.0,13,0,17.0,14.600000000000001,0.30172413793103453,Low,0,Low crime risk.
Jaipur,2021.0,10.0,8,0,13.0,10.0,0.20258620689655174,Low,0,Low crime risk.
Jaipur,2021.0,11.0,13,0,8.0,11.0,0.22413793103448276,Low,0,Low crime risk.
Jaipur,2021.0,12.0,9,0,13.0,10.6,0.21551724137931036,Low,0,Low crime risk.
Jaipur,2022.0,1.0,13,0,9.0,11.4,0.2327586206896552,Low,0,Low crime risk.
Jaipur,2022.0,2.0,9,0,13.0,10.6,0.21551724137931036,Low,0,Low crime risk.
Jaipur,2022.0,3.0,7,0,9.0,7.800000000000001,0.15517241379310348,Low,0,Low crime risk.
Jaipur,2022.0,4.0,3,0,7.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Jaipur,2022.0,5.0,6,0,3.0,4.8,0.09051724137931035,Low,0,Low crime risk.
Jaipur,2022.0,6.0,11,0,6.0,9.0,0.18103448275862072,Low,0,Low crime risk.
Jaipur,2022.0,7.0,15,0,11.0,13.4,0.2758620689655173,Low,0,Low crime risk.
Jaipur,2022.0,8.0,9,0,15.0,11.399999999999999,0.23275862068965517,Low,0,Low crime risk.
Jaipur,2022.0,9.0,6,0,9.0,7.199999999999999,0.14224137931034483,Low,0,Low crime risk.
Jaipur,2022.0,10.0,10,0,6.0,8.4,0.1681034482758621,Low,0,Low crime risk.
Jaipur,2022.0,11.0,8,0,10.0,8.8,0.1767241379310345,Low,0,Low crime risk.
Jaipur,2022.0,12.0,5,0,8.0,6.2,0.12068965517241381,Low,0,Low crime risk.
Jaipur,2023.0,1.0,5,0,5.0,5.0,0.09482758620689656,Low,0,Low crime risk.
Jaipur,2023.0,2.0,13,0,5.0,9.8,0.19827586206896555,Low,0,Low crime risk.
Jaipur,2023.0,3.0,8,0,13.0,10.0,0.20258620689655174,Low,0,Low crime risk.
Jaipur,2023.0,4.0,8,0,8.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Jaipur,2023.0,5.0,6,0,8.0,6.8,0.13362068965517243,Low,0,Low crime risk.
Jaipur,2023.0,6.0,9,0,6.0,7.8,0.15517241379310345,Low,0,Low crime risk.
Jaipur,2023.0,7.0,8,0,9.0,8.4,0.1681034482758621,Low,0,Low crime risk.
Jaipur,2023.0,8.0,6,0,8.0,6.8,0.13362068965517243,Low,0,Low crime risk.
Jaipur,2023.0,9.0,13,0,6.0,10.2,0.20689655172413793,Low,0,Low crime risk.
Jaipur,2023.0,10.0,13,0,13.0,13.0,0.26724137931034486,Low,0,Low crime risk.
Jaipur,2023.0,11.0,11,0,13.0,11.8,0.24137931034482762,Low,0,Low crime risk.
Jaipur,2023.0,12.0,12,0,11.0,11.6,0.23706896551724138,Low,0,Low crime risk.
Jaipur,2024.0,1.0,8,0,12.0,9.600000000000001,0.19396551724137936,Low,0,Low crime risk.
Jaipur,2024.0,2.0,8,0,8.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Jaipur,2024.0,3.0,17,0,8.0,13.399999999999999,0.27586206896551724,Low,0,Low crime risk.
Jaipur,2024.0,4.0,15,0,17.0,15.8,0.32758620689655177,Low,0,Low crime risk.
Jaipur,2024.0,5.0,8,0,15.0,10.8,0.21982758620689657,Low,0,Low crime risk.
Jaipur,2024.0,6.0,11,0,8.0,9.8,0.19827586206896555,Low,0,Low crime risk.
Jaipur,2024.0,7.0,9,0,11.0,9.8,0.19827586206896555,Low,0,Low crime risk.
Kalyan,2020.0,1.0,2,0,0.0,1.2,0.01293103448275862,Low,0,Low crime risk.
Kalyan,2020.0,2.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Kalyan,2020.0,3.0,2,0,1.0,1.6,0.021551724137931043,Low,0,Low crime risk.
Kalyan,2020.0,4.0,4,0,2.0,3.2,0.056034482758620704,Low,0,Low crime risk.
Kalyan,2020.0,5.0,5,0,4.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Kalyan,2020.0,6.0,3,0,5.0,3.8,0.06896551724137931,Low,0,Low crime risk.
Kalyan,2020.0,7.0,1,0,3.0,1.8000000000000003,0.02586206896551725,Low,0,Low crime risk.
Kalyan,2020.0,8.0,4,0,1.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Kalyan,2020.0,9.0,3,0,4.0,3.4,0.060344827586206906,Low,0,Low crime risk.
Kalyan,2020.0,10.0,4,0,3.0,3.6,0.06465517241379311,Low,0,Low crime risk.
Kalyan,2020.0,11.0,3,0,4.0,3.4,0.060344827586206906,Low,0,Low crime risk.
Kalyan,2020.0,12.0,2,0,3.0,2.4000000000000004,0.03879310344827588,Low,0,Low crime risk.
Kalyan,2021.0,1.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Kalyan,2021.0,2.0,3,0,1.0,2.1999999999999997,0.034482758620689655,Low,0,Low crime risk.
Kalyan,2021.0,3.0,1,0,3.0,1.8000000000000003,0.02586206896551725,Low,0,Low crime risk.
Kalyan,2021.0,4.0,1,0,1.0,1.0,0.008620689655172415,Low,0,Low crime risk.
Kalyan,2021.0,5.0,2,0,1.0,1.6,0.021551724137931043,Low,0,Low crime risk.
Kalyan,2021.0,6.0,4,0,2.0,3.2,0.056034482758620704,Low,0,Low crime risk.
Kalyan,2021.0,7.0,2,0,4.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Kalyan,2021.0,8.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Kalyan,2021.0,9.0,2,0,1.0,1.6,0.021551724137931043,Low,0,Low crime risk.
Kalyan,2021.0,10.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Kalyan,2021.0,11.0,1,0,3.0,1.8000000000000003,0.02586206896551725,Low,0,Low crime risk.
Kalyan,2021.0,12.0,6,0,1.0,3.9999999999999996,0.07327586206896551,Low,0,Low crime risk.
Kalyan,2022.0,1.0,1,0,6.0,3.0000000000000004,0.0517241379310345,Low,0,Low crime risk.
Kalyan,2022.0,2.0,3,0,1.0,2.1999999999999997,0.034482758620689655,Low,0,Low crime risk.
Kalyan,2022.0,3.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Kalyan,2022.0,4.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Kalyan,2022.0,5.0,6,0,3.0,4.8,0.09051724137931035,Low,0,Low crime risk.
Kalyan,2022.0,6.0,3,0,6.0,4.2,0.07758620689655174,Low,0,Low crime risk.
Kalyan,2022.0,7.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Kalyan,2022.0,8.0,4,0,3.0,3.6,0.06465517241379311,Low,0,Low crime risk.
Kalyan,2022.0,9.0,5,0,4.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Kalyan,2022.0,10.0,6,0,5.0,5.6,0.10775862068965518,Low,0,Low crime risk.
Kalyan,2022.0,11.0,1,0,6.0,3.0000000000000004,0.0517241379310345,Low,0,Low crime risk.
Kalyan,2022.0,12.0,2,0,1.0,1.6,0.021551724137931043,Low,0,Low crime risk.
Kalyan,2023.0,1.0,2,0,2.0,2.0,0.030172413793103453,Low,0,Low crime risk.
Kalyan,2023.0,2.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Kalyan,2023.0,3.0,2,0,3.0,2.4000000000000004,0.03879310344827588,Low,0,Low crime risk.
Kalyan,2023.0,4.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Kalyan,2023.0,5.0,2,0,1.0,1.6,0.021551724137931043,Low,0,Low crime risk.
Kalyan,2023.0,6.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Kalyan,2023.0,7.0,2,0,1.0,1.6,0.021551724137931043,Low,0,Low crime risk.
Kalyan,2023.0,8.0,2,0,2.0,2.0,0.030172413793103453,Low,0,Low crime risk.
Kalyan,2023.0,9.0,4,0,2.0,3.2,0.056034482758620704,Low,0,Low crime risk.
Kalyan,2023.0,10.0,2,0,4.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Kalyan,2023.0,11.0,2,0,2.0,2.0,0.030172413793103453,Low,0,Low crime risk.
Kalyan,2023.0,12.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Kalyan,2024.0,1.0,2,0,1.0,1.6,0.021551724137931043,Low,0,Low crime risk.
Kalyan,2024.0,2.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Kalyan,2024.0,4.0,5,0,1.0,3.4,0.060344827586206906,Low,0,Low crime risk.
Kalyan,2024.0,7.0,5,0,5.0,5.0,0.09482758620689656,Low,0,Low crime risk.
Kanpur,2020.0,1.0,7,0,0.0,4.2,0.07758620689655174,Low,0,Low crime risk.
Kanpur,2020.0,2.0,11,0,7.0,9.4,0.18965517241379312,Low,0,Low crime risk.
Kanpur,2020.0,3.0,4,0,11.0,6.800000000000001,0.13362068965517243,Low,0,Low crime risk.
Kanpur,2020.0,4.0,7,0,4.0,5.800000000000001,0.11206896551724141,Low,0,Low crime risk.
Kanpur,2020.0,5.0,3,0,7.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Kanpur,2020.0,6.0,14,0,3.0,9.600000000000001,0.19396551724137936,Low,0,Low crime risk.
Kanpur,2020.0,7.0,8,0,14.0,10.4,0.21120689655172417,Low,0,Low crime risk.
Kanpur,2020.0,8.0,8,0,8.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Kanpur,2020.0,9.0,9,0,8.0,8.6,0.1724137931034483,Low,0,Low crime risk.
Kanpur,2020.0,10.0,11,0,9.0,10.2,0.20689655172413793,Low,0,Low crime risk.
Kanpur,2020.0,11.0,7,0,11.0,8.600000000000001,0.17241379310344832,Low,0,Low crime risk.
Kanpur,2020.0,12.0,6,0,7.0,6.4,0.12500000000000003,Low,0,Low crime risk.
Kanpur,2021.0,1.0,8,0,6.0,7.2,0.14224137931034483,Low,0,Low crime risk.
Kanpur,2021.0,2.0,7,0,8.0,7.4,0.14655172413793105,Low,0,Low crime risk.
Kanpur,2021.0,3.0,11,0,7.0,9.4,0.18965517241379312,Low,0,Low crime risk.
Kanpur,2021.0,4.0,9,0,11.0,9.8,0.19827586206896555,Low,0,Low crime risk.
Kanpur,2021.0,5.0,4,0,9.0,6.0,0.1163793103448276,Low,0,Low crime risk.
Kanpur,2021.0,6.0,10,0,4.0,7.6,0.15086206896551724,Low,0,Low crime risk.
Kanpur,2021.0,7.0,8,0,10.0,8.8,0.1767241379310345,Low,0,Low crime risk.
Kanpur,2021.0,8.0,6,0,8.0,6.8,0.13362068965517243,Low,0,Low crime risk.
Kanpur,2021.0,9.0,11,0,6.0,9.0,0.18103448275862072,Low,0,Low crime risk.
Kanpur,2021.0,10.0,11,0,11.0,11.0,0.22413793103448276,Low,0,Low crime risk.
Kanpur,2021.0,11.0,8,0,11.0,9.2,0.1853448275862069,Low,0,Low crime risk.
Kanpur,2021.0,12.0,9,0,8.0,8.6,0.1724137931034483,Low,0,Low crime risk.
Kanpur,2022.0,1.0,12,0,9.0,10.799999999999999,0.21982758620689655,Low,0,Low crime risk.
Kanpur,2022.0,2.0,9,0,12.0,10.2,0.20689655172413793,Low,0,Low crime risk.
Kanpur,2022.0,3.0,8,0,9.0,8.4,0.1681034482758621,Low,0,Low crime risk.
Kanpur,2022.0,4.0,8,0,8.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Kanpur,2022.0,5.0,10,0,8.0,9.2,0.1853448275862069,Low,0,Low crime risk.
Kanpur,2022.0,6.0,4,0,10.0,6.4,0.12500000000000003,Low,0,Low crime risk.
Kanpur,2022.0,7.0,12,0,4.0,8.799999999999999,0.17672413793103448,Low,0,Low crime risk.
Kanpur,2022.0,8.0,8,0,12.0,9.600000000000001,0.19396551724137936,Low,0,Low crime risk.
Kanpur,2022.0,9.0,5,0,8.0,6.2,0.12068965517241381,Low,0,Low crime risk.
Kanpur,2022.0,10.0,6,0,5.0,5.6,0.10775862068965518,Low,0,Low crime risk.
Kanpur,2022.0,11.0,8,0,6.0,7.2,0.14224137931034483,Low,0,Low crime risk.
Kanpur,2022.0,12.0,9,0,8.0,8.6,0.1724137931034483,Low,0,Low crime risk.
Kanpur,2023.0,1.0,9,0,9.0,9.0,0.18103448275862072,Low,0,Low crime risk.
Kanpur,2023.0,2.0,4,0,9.0,6.0,0.1163793103448276,Low,0,Low crime risk.
Kanpur,2023.0,3.0,8,0,4.0,6.4,0.12500000000000003,Low,0,Low crime risk.
Kanpur,2023.0,4.0,8,0,8.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Kanpur,2023.0,5.0,9,0,8.0,8.6,0.1724137931034483,Low,0,Low crime risk.
Kanpur,2023.0,6.0,7,0,9.0,7.800000000000001,0.15517241379310348,Low,0,Low crime risk.
Kanpur,2023.0,7.0,6,0,7.0,6.4,0.12500000000000003,Low,0,Low crime risk.
Kanpur,2023.0,8.0,5,0,6.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Kanpur,2023.0,9.0,2,0,5.0,3.2,0.056034482758620704,Low,0,Low crime risk.
Kanpur,2023.0,10.0,9,0,2.0,6.199999999999999,0.12068965517241378,Low,0,Low crime risk.
Kanpur,2023.0,11.0,8,0,9.0,8.4,0.1681034482758621,Low,0,Low crime risk.
Kanpur,2023.0,12.0,8,0,8.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Kanpur,2024.0,1.0,10,0,8.0,9.2,0.1853448275862069,Low,0,Low crime risk.
Kanpur,2024.0,2.0,7,0,10.0,8.2,0.16379310344827586,Low,0,Low crime risk.
Kanpur,2024.0,3.0,10,0,7.0,8.8,0.1767241379310345,Low,0,Low crime risk.
Kanpur,2024.0,4.0,9,0,10.0,9.399999999999999,0.1896551724137931,Low,0,Low crime risk.
Kanpur,2024.0,5.0,12,0,9.0,10.799999999999999,0.21982758620689655,Low,0,Low crime risk.
Kanpur,2024.0,6.0,9,0,12.0,10.2,0.20689655172413793,Low,0,Low crime risk.
Kanpur,2024.0,7.0,4,0,9.0,6.0,0.1163793103448276,Low,0,Low crime risk.
Kolkata,2020.0,1.0,17,0,0.0,10.2,0.20689655172413793,Low,0,Low crime risk.
Kolkata,2020.0,2.0,21,0,17.0,19.4,0.4051724137931034,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2020.0,3.0,17,0,21.0,18.6,0.3879310344827587,Low,0,Low crime risk.
Kolkata,2020.0,4.0,26,1,17.0,22.4,0.4698275862068966,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2020.0,5.0,18,0,26.0,21.2,0.44396551724137934,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2020.0,6.0,20,0,18.0,19.2,0.40086206896551724,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2020.0,7.0,21,0,20.0,20.6,0.4310344827586208,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2020.0,8.0,17,0,21.0,18.6,0.3879310344827587,Low,0,Low crime risk.
Kolkata,2020.0,9.0,29,1,17.0,24.2,0.5086206896551724,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2020.0,10.0,16,0,29.0,21.200000000000003,0.4439655172413794,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2020.0,11.0,18,0,16.0,17.2,0.3577586206896552,Low,0,Low crime risk.
Kolkata,2020.0,12.0,16,0,18.0,16.8,0.3491379310344828,Low,0,Low crime risk.
Kolkata,2021.0,1.0,13,0,16.0,14.2,0.2931034482758621,Low,0,Low crime risk.
Kolkata,2021.0,2.0,15,0,13.0,14.2,0.2931034482758621,Low,0,Low crime risk.
Kolkata,2021.0,3.0,15,0,15.0,15.0,0.3103448275862069,Low,0,Low crime risk.
Kolkata,2021.0,4.0,15,0,15.0,15.0,0.3103448275862069,Low,0,Low crime risk.
Kolkata,2021.0,5.0,13,0,15.0,13.8,0.28448275862068967,Low,0,Low crime risk.
Kolkata,2021.0,6.0,20,0,13.0,17.2,0.3577586206896552,Low,0,Low crime risk.
Kolkata,2021.0,7.0,17,0,20.0,18.2,0.37931034482758624,Low,0,Low crime risk.
Kolkata,2021.0,8.0,12,0,17.0,14.0,0.28879310344827586,Low,0,Low crime risk.
Kolkata,2021.0,9.0,17,0,12.0,15.0,0.3103448275862069,Low,0,Low crime risk.
Kolkata,2021.0,10.0,17,0,17.0,17.0,0.353448275862069,Low,0,Low crime risk.
Kolkata,2021.0,11.0,17,0,17.0,17.0,0.353448275862069,Low,0,Low crime risk.
Kolkata,2021.0,12.0,25,1,17.0,21.8,0.45689655172413796,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2022.0,1.0,14,0,25.0,18.4,0.38362068965517243,Low,0,Low crime risk.
Kolkata,2022.0,2.0,21,0,14.0,18.2,0.37931034482758624,Low,0,Low crime risk.
Kolkata,2022.0,3.0,24,0,21.0,22.799999999999997,0.47844827586206895,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2022.0,4.0,20,0,24.0,21.6,0.45258620689655177,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2022.0,5.0,18,0,20.0,18.799999999999997,0.3922413793103448,Low,0,Low crime risk.
Kolkata,2022.0,6.0,20,0,18.0,19.2,0.40086206896551724,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2022.0,7.0,18,0,20.0,18.799999999999997,0.3922413793103448,Low,0,Low crime risk.
Kolkata,2022.0,8.0,18,0,18.0,18.0,0.37500000000000006,Low,0,Low crime risk.
Kolkata,2022.0,9.0,17,0,18.0,17.4,0.3620689655172414,Low,0,Low crime risk.
Kolkata,2022.0,10.0,18,0,17.0,17.6,0.3663793103448276,Low,0,Low crime risk.
Kolkata,2022.0,11.0,14,0,18.0,15.600000000000001,0.3232758620689656,Low,0,Low crime risk.
Kolkata,2022.0,12.0,18,0,14.0,16.4,0.34051724137931033,Low,0,Low crime risk.
Kolkata,2023.0,1.0,24,0,18.0,21.599999999999998,0.4525862068965517,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2023.0,2.0,12,0,24.0,16.8,0.3491379310344828,Low,0,Low crime risk.
Kolkata,2023.0,3.0,20,0,12.0,16.8,0.3491379310344828,Low,0,Low crime risk.
Kolkata,2023.0,4.0,23,0,20.0,21.799999999999997,0.4568965517241379,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2023.0,5.0,14,0,23.0,17.6,0.3663793103448276,Low,0,Low crime risk.
Kolkata,2023.0,6.0,13,0,14.0,13.4,0.2758620689655173,Low,0,Low crime risk.
Kolkata,2023.0,7.0,20,0,13.0,17.2,0.3577586206896552,Low,0,Low crime risk.
Kolkata,2023.0,8.0,19,0,20.0,19.4,0.4051724137931034,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2023.0,9.0,22,0,19.0,20.8,0.43534482758620696,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2023.0,10.0,15,0,22.0,17.8,0.3706896551724138,Low,0,Low crime risk.
Kolkata,2023.0,11.0,18,0,15.0,16.799999999999997,0.3491379310344827,Low,0,Low crime risk.
Kolkata,2023.0,12.0,17,0,18.0,17.4,0.3620689655172414,Low,0,Low crime risk.
Kolkata,2024.0,1.0,24,0,17.0,21.2,0.44396551724137934,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2024.0,2.0,22,0,24.0,22.8,0.478448275862069,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2024.0,3.0,23,0,22.0,22.6,0.4741379310344828,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2024.0,4.0,19,0,23.0,20.6,0.4310344827586208,Medium,0,Moderate crime risk observed in Kolkata.
Kolkata,2024.0,5.0,11,0,19.0,14.2,0.2931034482758621,Low,0,Low crime risk.
Kolkata,2024.0,6.0,24,0,11.0,18.799999999999997,0.3922413793103448,Low,0,Low crime risk.
Kolkata,2024.0,7.0,23,0,24.0,23.4,0.49137931034482757,Medium,0,Moderate crime risk observed in Kolkata.
Lucknow,2020.0,1.0,16,0,0.0,9.6,0.1939655172413793,Low,0,Low crime risk.
Lucknow,2020.0,2.0,13,0,16.0,14.2,0.2931034482758621,Low,0,Low crime risk.
Lucknow,2020.0,3.0,5,0,13.0,8.2,0.16379310344827586,Low,0,Low crime risk.
Lucknow,2020.0,4.0,12,0,5.0,9.2,0.1853448275862069,Low,0,Low crime risk.
Lucknow,2020.0,5.0,12,0,12.0,12.0,0.2456896551724138,Low,0,Low crime risk.
Lucknow,2020.0,6.0,8,0,12.0,9.600000000000001,0.19396551724137936,Low,0,Low crime risk.
Lucknow,2020.0,7.0,9,0,8.0,8.6,0.1724137931034483,Low,0,Low crime risk.
Lucknow,2020.0,8.0,9,0,9.0,9.0,0.18103448275862072,Low,0,Low crime risk.
Lucknow,2020.0,9.0,10,0,9.0,9.6,0.1939655172413793,Low,0,Low crime risk.
Lucknow,2020.0,10.0,13,0,10.0,11.8,0.24137931034482762,Low,0,Low crime risk.
Lucknow,2020.0,11.0,9,0,13.0,10.6,0.21551724137931036,Low,0,Low crime risk.
Lucknow,2020.0,12.0,17,0,9.0,13.799999999999999,0.28448275862068967,Low,0,Low crime risk.
Lucknow,2021.0,1.0,16,0,17.0,16.4,0.34051724137931033,Low,0,Low crime risk.
Lucknow,2021.0,2.0,6,0,16.0,10.0,0.20258620689655174,Low,0,Low crime risk.
Lucknow,2021.0,3.0,12,0,6.0,9.6,0.1939655172413793,Low,0,Low crime risk.
Lucknow,2021.0,4.0,13,0,12.0,12.600000000000001,0.2586206896551725,Low,0,Low crime risk.
Lucknow,2021.0,5.0,11,0,13.0,11.8,0.24137931034482762,Low,0,Low crime risk.
Lucknow,2021.0,6.0,9,0,11.0,9.8,0.19827586206896555,Low,0,Low crime risk.
Lucknow,2021.0,7.0,10,0,9.0,9.6,0.1939655172413793,Low,0,Low crime risk.
Lucknow,2021.0,8.0,12,0,10.0,11.2,0.22844827586206898,Low,0,Low crime risk.
Lucknow,2021.0,9.0,11,0,12.0,11.4,0.2327586206896552,Low,0,Low crime risk.
Lucknow,2021.0,10.0,7,0,11.0,8.600000000000001,0.17241379310344832,Low,0,Low crime risk.
Lucknow,2021.0,11.0,6,0,7.0,6.4,0.12500000000000003,Low,0,Low crime risk.
Lucknow,2021.0,12.0,9,0,6.0,7.8,0.15517241379310345,Low,0,Low crime risk.
Lucknow,2022.0,1.0,10,0,9.0,9.6,0.1939655172413793,Low,0,Low crime risk.
Lucknow,2022.0,2.0,9,0,10.0,9.399999999999999,0.1896551724137931,Low,0,Low crime risk.
Lucknow,2022.0,3.0,11,0,9.0,10.2,0.20689655172413793,Low,0,Low crime risk.
Lucknow,2022.0,4.0,6,0,11.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Lucknow,2022.0,5.0,5,0,6.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Lucknow,2022.0,6.0,6,0,5.0,5.6,0.10775862068965518,Low,0,Low crime risk.
Lucknow,2022.0,7.0,4,0,6.0,4.800000000000001,0.09051724137931037,Low,0,Low crime risk.
Lucknow,2022.0,8.0,8,0,4.0,6.4,0.12500000000000003,Low,0,Low crime risk.
Lucknow,2022.0,9.0,14,0,8.0,11.600000000000001,0.23706896551724144,Low,0,Low crime risk.
Lucknow,2022.0,10.0,6,0,14.0,9.2,0.1853448275862069,Low,0,Low crime risk.
Lucknow,2022.0,11.0,10,0,6.0,8.4,0.1681034482758621,Low,0,Low crime risk.
Lucknow,2022.0,12.0,11,0,10.0,10.6,0.21551724137931036,Low,0,Low crime risk.
